row_id,time,lat,lon,granule_id,status
0,2024-03-11 14:15:00+00:00,34.408043,-119.68485,NONE,No Granules Found
0,2024-03-11 14:15:00+00:00,34.408043,-119.68485,,ROW_DONE
1,2024-03-18 14:45:00+00:00,34.408043,-119.68485,NONE,No Granules Found
1,2024-03-18 14:45:00+00:00,34.408043,-119.68485,,ROW_DONE
2,2024-03-25 15:00:00+00:00,34.408043,-119.68485,NONE,No Granules Found
2,2024-03-25 15:00:00+00:00,34.408043,-119.68485,,ROW_DONE
3,2024-04-02 16:00:00+00:00,34.408043,-119.68485,NONE,No Granules Found
3,2024-04-02 16:00:00+00:00,34.408043,-119.68485,,ROW_DONE
4,2024-04-08 15:15:00+00:00,34.408043,-119.68485,NONE,No Granules Found
4,2024-04-08 15:15:00+00:00,34.408043,-119.68485,,ROW_DONE
5,2024-04-15 15:00:00+00:00,34.408043,-119.68485,NONE,No Granules Found
5,2024-04-15 15:00:00+00:00,34.408043,-119.68485,,ROW_DONE
6,2024-04-22 15:15:00+00:00,34.408043,-119.68485,NONE,No Granules Found
6,2024-04-22 15:15:00+00:00,34.408043,-119.68485,,ROW_DONE
7,2024-04-29 15:00:00+00:00,34.408043,-119.68485,NONE,No Granules Found
7,2024-04-29 15:00:00+00:00,34.408043,-119.68485,,ROW_DONE
8,2024-05-06 15:00:00+00:00,34.408043,-119.68485,NONE,No Granules Found
8,2024-05-06 15:00:00+00:00,34.408043,-119.68485,,ROW_DONE
9,2024-05-12 15:30:00+00:00,34.408043,-119.68485,NONE,No Granules Found
9,2024-05-12 15:30:00+00:00,34.408043,-119.68485,,ROW_DONE
10,2024-05-20 15:00:00+00:00,34.408043,-119.68485,NONE,No Granules Found
10,2024-05-20 15:00:00+00:00,34.408043,-119.68485,,ROW_DONE
11,2024-05-28 15:00:00+00:00,34.408043,-119.68485,NONE,No Granules Found
11,2024-05-28 15:00:00+00:00,34.408043,-119.68485,,ROW_DONE
12,2024-06-03 15:00:00+00:00,34.408043,-119.68485,NONE,No Granules Found
12,2024-06-03 15:00:00+00:00,34.408043,-119.68485,,ROW_DONE
13,2024-06-10 15:00:00+00:00,34.408043,-119.68485,NONE,No Granules Found
13,2024-06-10 15:00:00+00:00,34.408043,-119.68485,,ROW_DONE
14,2024-06-18 14:45:00+00:00,34.408043,-119.68485,NONE,No Granules Found
14,2024-06-18 14:45:00+00:00,34.408043,-119.68485,,ROW_DONE
15,2024-06-25 15:00:00+00:00,34.408043,-119.68485,NONE,No Granules Found
15,2024-06-25 15:00:00+00:00,34.408043,-119.68485,,ROW_DONE
16,2024-07-01 15:45:00+00:00,34.408043,-119.68485,NONE,No Granules Found
16,2024-07-01 15:45:00+00:00,34.408043,-119.68485,,ROW_DONE
17,2024-07-08 15:30:00+00:00,34.408043,-119.68485,NONE,No Granules Found
17,2024-07-08 15:30:00+00:00,34.408043,-119.68485,,ROW_DONE
18,2024-07-15 15:34:00+00:00,34.408043,-119.68485,NONE,No Granules Found
18,2024-07-15 15:34:00+00:00,34.408043,-119.68485,,ROW_DONE
19,2024-07-23 15:25:00+00:00,34.408043,-119.68485,NONE,No Granules Found
19,2024-07-23 15:25:00+00:00,34.408043,-119.68485,,ROW_DONE
20,2024-07-29 15:32:00+00:00,34.408043,-119.68485,NONE,No Granules Found
20,2024-07-29 15:32:00+00:00,34.408043,-119.68485,,ROW_DONE
21,2024-08-05 15:25:00+00:00,34.408043,-119.68485,NONE,No Granules Found
21,2024-08-05 15:25:00+00:00,34.408043,-119.68485,,ROW_DONE
22,2024-08-12 15:30:00+00:00,34.408043,-119.68485,NONE,No Granules Found
22,2024-08-12 15:30:00+00:00,34.408043,-119.68485,,ROW_DONE
23,2024-08-19 15:30:00+00:00,34.408043,-119.68485,NONE,No Granules Found
23,2024-08-19 15:30:00+00:00,34.408043,-119.68485,,ROW_DONE
24,2024-08-26 15:13:00+00:00,34.408043,-119.68485,NONE,No Granules Found
24,2024-08-26 15:13:00+00:00,34.408043,-119.68485,,ROW_DONE
25,2024-09-03 15:38:00+00:00,34.408043,-119.68485,NONE,No Granules Found
25,2024-09-03 15:38:00+00:00,34.408043,-119.68485,,ROW_DONE
26,2024-09-09 15:31:00+00:00,34.408043,-119.68485,NONE,No Granules Found
26,2024-09-09 15:31:00+00:00,34.408043,-119.68485,,ROW_DONE
27,2024-09-16 15:21:00+00:00,34.408043,-119.68485,NONE,No Granules Found
27,2024-09-16 15:21:00+00:00,34.408043,-119.68485,,ROW_DONE
28,2024-09-23 15:47:00+00:00,34.408043,-119.68485,NONE,No Granules Found
28,2024-09-23 15:47:00+00:00,34.408043,-119.68485,,ROW_DONE
29,2024-09-30 15:25:00+00:00,34.408043,-119.68485,NONE,No Granules Found
29,2024-09-30 15:25:00+00:00,34.408043,-119.68485,,ROW_DONE
30,2024-10-07 15:24:00+00:00,34.408043,-119.68485,NONE,No Granules Found
30,2024-10-07 15:24:00+00:00,34.408043,-119.68485,,ROW_DONE
31,2024-10-14 15:30:00+00:00,34.408043,-119.68485,NONE,No Granules Found
31,2024-10-14 15:30:00+00:00,34.408043,-119.68485,,ROW_DONE
32,2024-10-21 15:30:00+00:00,34.408043,-119.68485,NONE,No Granules Found
32,2024-10-21 15:30:00+00:00,34.408043,-119.68485,,ROW_DONE
33,2024-10-28 15:36:00+00:00,34.408043,-119.68485,NONE,No Granules Found
33,2024-10-28 15:36:00+00:00,34.408043,-119.68485,,ROW_DONE
34,2024-11-04 16:23:00+00:00,34.408043,-119.68485,NONE,No Granules Found
34,2024-11-04 16:23:00+00:00,34.408043,-119.68485,,ROW_DONE
35,2024-11-11 16:30:00+00:00,34.408043,-119.68485,NONE,No Granules Found
35,2024-11-11 16:30:00+00:00,34.408043,-119.68485,,ROW_DONE
36,2024-11-18 16:24:00+00:00,34.408043,-119.68485,NONE,No Granules Found
36,2024-11-18 16:24:00+00:00,34.408043,-119.68485,,ROW_DONE
37,2024-11-25 16:26:00+00:00,34.408043,-119.68485,NONE,No Granules Found
37,2024-11-25 16:26:00+00:00,34.408043,-119.68485,,ROW_DONE
38,2024-12-02 16:22:00+00:00,34.408043,-119.68485,NONE,No Granules Found
